Y,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45
1967,39.28592,27.3982,37.6093,3.27316,2.65102,9.80617,-5.73765,3.62504,19.78824,8.7232,-13.17258,-0.19448,45.55973,3321.83251,3076.3672,2513.53474,1005.35242,1222.14289,1404.02482,564.79444,941.34714,515.24575,428.84569,490.51682,33.77633,1011.60678,353.14315,132.16724,35.38529,-35.55022,167.77972,-49.43362,323.99126,-43.07067,10.77911,155.41044,76.23032,229.75066,-521.08134,152.39749,57.20312,-107.67029,-88.57672,-28.34302,-65.03287
2008,46.23151,32.10813,-18.10039,7.29971,-44.00524,-2.71288,22.14433,-1.51289,0.01281,-0.80738,-0.70373,4.22862,16.6648,1003.33624,1292.87748,1261.9627,577.46724,942.6507,301.07724,291.51471,298.68918,202.29096,221.85043,291.51703,-14.26096,-279.5056,-135.47481,-54.89957,66.42286,145.84052,-14.79515,22.11876,-10.57451,17.52235,24.6494,41.63154,126.1497,-112.16097,119.13901,42.63903,49.98587,-127.99658,-55.41184,37.69402,-51.707
2007,48.86669,55.65669,29.92723,-1.52536,-20.44581,-18.63082,-14.84459,2.23952,9.47734,7.14772,0.95957,-9.85145,32.88392,2110.32092,1827.14328,575.81505,864.58049,386.37236,408.23075,393.17188,406.86922,229.60354,141.26663,176.1802,65.16505,-371.57089,363.16557,-20.90893,12.9499,-5.55648,-1.41807,-57.9763,-33.64549,-28.5259,-1.91244,-83.40692,-283.38742,241.81749,-67.88439,150.86889,-43.30775,95.91708,-2.51478,5.74521,17.6036
2004,42.17978,18.73125,40.02945,32.63869,9.8072,-15.16019,16.03766,2.14805,4.95177,5.44925,4.89192,-2.90819,65.81734,5481.70328,3949.63698,1609.08376,1266.47565,966.05112,696.44764,1071.1679,306.04923,382.39494,402.73663,208.36086,-235.87964,-90.02289,179.73591,152.14366,36.86489,13.12851,-188.76549,-10.96053,-40.82403,31.73009,2.80233,-201.95803,437.81725,1175.35157,-366.41585,-134.10972,-10.02455,28.63162,-32.53975,-21.20895,10.45419
2008,44.757,54.72947,-31.36326,18.279,5.2255,-12.19714,2.20933,-16.38197,6.03483,0.80703,2.88963,4.15156,26.22603,1395.05179,1404.63433,1887.69395,931.77253,1044.69459,630.09652,453.45934,296.4296,321.00272,332.6097,379.31636,9.35403,159.52063,-555.8167,254.11869,196.78093,34.98707,134.34121,46.76802,-2.34339,25.51971,41.04868,33.9327,298.78429,134.51931,16.65103,-270.48759,39.99601,51.76667,-37.76429,10.23038,4.60104
1995,49.5298,35.80218,35.66614,6.15154,-9.84497,-16.65932,5.11929,2.64901,1.47408,1.91476,0.14596,-5.81225,21.01121,1224.01093,3598.88808,712.44498,562.81836,348.03428,407.05499,283.77857,215.65082,226.06869,156.4164,222.09766,-13.57816,-18.52524,572.36259,36.63937,14.13162,-16.11413,7.09733,39.20316,19.51274,-36.08785,17.5068,-42.57074,-56.89652,122.63287,-91.90139,-30.89734,-13.39045,47.63024,-37.53339,6.98822,-28.53435
2006,46.36555,68.84714,4.40256,10.81672,3.32717,-15.60983,-15.19116,-7.47434,5.80496,10.55581,5.01535,-13.19284,36.52493,2181.01078,2793.80858,2199.67562,1048.28107,947.89025,454.81969,668.93831,227.05834,571.43988,391.62263,347.71552,-1.30506,239.43855,-544.6154,167.38367,192.33314,103.57659,-19.3144,136.07986,-61.81212,164.38201,22.52552,-148.02144,515.1691,1005.25199,-313.19191,6.34475,-16.01475,43.76308,-159.68606,-67.74675,-23.18149
1968,37.55122,-24.43132,9.70409,-5.44574,-6.43022,-9.81666,24.02777,-2.88664,-16.70234,-7.3033,0.75589,18.54196,30.5351,4912.79607,1024.68277,1157.76962,854.02457,669.6399,519.93447,536.84476,321.83734,403.54569,238.51683,226.85762,114.44704,278.54102,5.20833,-71.03671,-40.04913,104.59802,-76.39422,90.73022,-16.44798,-46.12129,-8.38388,26.21911,-403.06539,168.88538,-260.4419,-126.0871,-33.52371,-45.90263,-65.54785,22.42839,10.04696
2008,42.76913,-6.89072,-24.73258,27.92403,-25.17455,8.67504,-9.61398,-7.47959,5.16947,4.0143,5.32956,-5.50785,28.21282,2515.25,2796.44804,2351.92167,884.47428,2336.47736,799.95634,901.06596,333.10107,495.71084,497.46024,328.01598,81.7653,-30.14536,-1065.18038,196.01906,26.82346,91.62159,-44.1076,115.40577,2.90933,23.88745,25.41207,75.41677,-376.28775,420.77347,-162.58815,-153.16197,212.03415,77.90443,-158.54519,52.06396,77.74024
2005,48.14262,38.04806,39.08889,-11.02453,0.77153,-28.87994,-2.83577,2.18715,1.08315,6.2958,-1.75976,7.36356,43.23119,354.24289,407.24327,821.28546,207.57447,135.9641,360.5888,202.34317,175.66953,104.81838,72.49062,170.40938,-14.82593,-117.35215,23.96881,-50.57756,12.94921,22.08729,5.32922,28.4797,10.65356,-18.9695,16.19669,1.76452,-111.8343,42.46828,-209.69507,42.67403,-49.45408,-24.30591,-28.12398,-13.21518,-4.98606
1991,37.81015,-16.10675,-21.05853,-8.68218,16.92607,6.59744,-0.03222,-1.92559,5.06989,1.96724,-9.1092,-6.16473,32.3156,1606.14073,2908.4267,1663.70677,753.74513,1132.16574,614.51918,469.06298,244.03084,384.81509,306.85165,236.33739,-34.03305,-1057.87794,305.83981,-148.21802,63.51508,251.86262,-36.34234,60.49081,-43.33941,33.93497,21.55475,99.47392,-487.17628,-240.71541,-382.21411,27.06619,-67.76293,52.49407,16.8428,9.1998,-12.46931
2001,37.87418,-18.60005,-49.71161,4.69077,-3.18229,-4.23694,-16.01724,-1.37176,-6.02169,5.08292,0.47299,-3.6466,33.72601,4969.42115,3312.72256,2674.2889,541.36747,1769.18607,736.40167,530.47839,418.49598,350.93547,411.55066,363.70135,116.8875,-63.83889,455.55748,-17.02204,14.96751,387.54007,82.67109,-24.64018,-30.86771,35.18273,-49.59158,207.95295,875.45076,86.61552,287.98817,-261.27162,98.21228,137.08749,-29.7725,8.83289,-27.17898
2005,39.95328,-41.92271,-43.46817,-11.37289,-24.34076,18.09536,-0.84913,-6.08456,-3.34189,0.40204,-8.615,8.89628,24.66436,2331.45084,3121.90033,4001.47267,916.5359,1634.51215,509.98038,820.42998,700.96299,598.07185,529.90637,276.71513,-23.8884,-1219.84403,-1644.17529,2.60376,196.0259,283.89036,-36.14193,114.81043,-8.66783,18.67274,-39.53017,128.58531,836.15186,719.46254,-1026.82835,264.98866,51.07965,122.14166,-126.50049,-28.59025,-32.21324
1987,39.31809,80.75048,5.45743,37.66505,-9.00596,-8.46391,6.6344,-11.9517,6.83334,15.27534,3.07888,-4.67539,22.71194,2336.52651,2243.43743,1463.82272,1437.181,1659.90554,734.44587,608.26755,390.68153,446.4115,569.12983,419.05707,43.69524,-340.36946,-214.77013,-248.66082,222.06642,8.52228,-0.76684,40.7023,21.49771,37.14636,-15.0093,57.62101,-369.20229,747.77538,-408.69648,-206.39838,10.68421,105.78486,-109.28343,77.54798,2.19285
2006,50.12633,32.58745,27.17362,-9.82015,-21.57894,-14.40372,-1.63649,-1.10805,6.35807,-2.86803,-1.43379,-3.30036,12.83291,1554.34022,1073.79621,591.0666,701.29557,419.77266,330.45042,488.13076,271.18536,375.87564,193.43417,217.17157,31.48094,-471.82807,10.94025,-15.71765,-45.01905,-66.93855,-44.86597,30.20096,39.77292,-32.55755,-7.30152,10.94558,-216.92929,-254.67511,-11.20178,109.88647,-39.62403,36.00469,-1.54232,20.71323,64.40154
1984,45.36541,32.01953,12.86456,-0.92105,-17.474,-10.98758,2.52713,-0.40309,3.13194,-0.79363,-0.96153,-1.10609,20.83846,1134.0182,2227.15083,1188.90357,787.33548,632.76455,506.90816,314.57438,253.32345,299.70969,234.61671,284.21969,61.65749,235.82601,-640.75546,-1.24678,49.16579,-44.6074,31.33001,9.69711,43.65855,39.71601,4.42957,131.40002,5.5025,-287.07049,-160.78468,57.29189,58.37656,-78.54134,-19.83596,19.2079,-43.54286
2003,44.31644,74.53738,43.31261,17.45446,18.11809,9.67491,-2.1482,4.28592,-5.24615,13.63125,-3.60319,5.90156,19.91843,2197.43247,3532.72535,3755.15713,1602.22056,1678.99344,990.6482,937.71476,500.0795,660.18896,573.96961,345.07856,-28.94587,586.84779,-115.43757,225.63509,435.87749,-42.85998,-71.80716,115.67743,36.28601,36.20688,-123.39685,-75.18665,7.1018,1368.2112,-298.50349,-208.59228,-122.59686,90.23784,-171.46288,-8.00463,-24.14552
1990,36.08166,-54.0757,-16.72842,-26.6927,68.01516,-8.80715,-0.55677,7.64872,3.63403,-1.98183,-6.37458,19.51606,34.12972,2575.9635,2725.5023,2793.93988,857.37599,1080.17654,614.4141,563.77712,363.76677,423.85345,413.03386,315.28788,76.85323,244.5494,33.80738,-63.37969,16.64757,104.58231,15.7595,77.10796,22.21503,-1.57161,-27.03048,174.9097,-202.82879,-97.06217,-607.36618,170.06809,-39.21335,52.37433,-11.42405,-49.36871,-71.01821
1977,42.77797,28.0733,17.89323,-3.98489,-7.67843,-20.09672,15.71748,8.98285,-2.83914,-1.14905,-0.5243,3.64234,15.67822,1243.39688,2156.58183,669.88618,830.14939,384.54718,613.61603,261.81631,333.09667,213.61039,134.45343,287.66302,-24.37233,332.08893,158.02361,103.81512,83.5222,-51.98344,23.36137,36.03813,34.02827,-40.25955,24.40726,14.58763,58.9919,211.53345,-117.89729,-216.37642,9.50055,-25.63514,-51.71245,-17.09485,-18.27341
2009,45.90283,-54.58407,36.30875,0.85318,-25.97409,-12.43444,-1.07895,-12.68176,13.78568,-5.06568,-3.25377,-18.35891,28.15927,1869.76975,795.79675,397.20126,806.56198,279.73647,204.00968,303.54251,251.43153,241.22275,88.0549,155.42914,68.71486,-768.98408,-2.66439,-37.5976,7.25727,28.11579,-29.93305,35.96805,27.35393,14.55455,12.67748,17.04995,-62.02682,-490.0132,-18.04933,107.16726,-31.23638,-4.53925,39.72616,7.38554,33.22722
1983,45.42005,59.33664,7.82563,-11.50586,-36.02408,-15.62466,-16.74746,3.87963,17.44771,5.19026,2.11916,2.71381,30.65353,959.78245,1091.72338,534.06058,463.585,872.30916,364.74087,383.4357,94.35492,139.00228,215.90475,157.49703,69.99292,555.11428,-303.92028,-117.0565,-39.85074,265.39282,225.63265,-26.82908,7.13664,-62.60898,22.51072,117.70563,-125.39703,36.64091,198.38594,-115.79191,418.52549,-28.15599,52.44139,14.10744,-43.91408
2007,44.09966,-5.34809,17.12357,-4.07654,-12.19374,-1.65773,0.55323,0.49307,-5.45977,-0.32285,-2.93789,10.3019,30.6888,2091.36211,2313.74678,1502.44152,1080.38257,791.22071,755.46314,645.62627,598.89851,390.09846,323.5639,382.32885,-6.17204,220.98841,241.80901,33.20353,35.87836,-67.06525,-17.9089,38.25052,58.05867,-45.16432,12.88513,-93.89257,126.84271,478.79062,-111.12383,-142.15937,-88.94265,59.94532,-99.26828,-30.35519,57.90569
2003,48.1126,7.27788,43.47455,5.16737,15.00673,-28.67507,9.90937,1.95308,2.70997,3.77454,0.80354,-12.28882,72.39746,1806.11759,936.74028,750.3623,911.31935,485.08676,495.30373,335.8372,449.34571,159.20305,163.51839,316.13438,54.44001,163.57137,85.01819,88.16899,-86.82151,-37.74449,66.50464,-47.03722,15.9216,-0.172,29.89977,33.5168,-150.2158,197.63185,-138.53649,209.38081,3.5012,-6.87013,-41.01129,31.09106,4.24597
1991,35.66304,-69.67152,81.43,13.45401,1.52258,-17.06727,-7.60616,-9.28979,-6.28939,-2.70371,6.33387,10.39802,13.94796,1085.93034,815.36427,468.64142,537.29856,218.33287,322.91384,325.56065,243.8045,112.69812,74.46403,273.47068,-14.34323,139.02704,87.92254,138.78576,17.72846,-10.63241,32.46246,-13.50398,15.82508,6.70048,32.83137,42.18496,299.31783,-24.25098,-12.28817,-94.36632,-99.60338,27.24537,-30.50676,-12.72051,-5.42436
2007,40.68779,72.03853,-59.86324,-19.07318,-31.05659,-17.70723,7.05209,8.56751,-2.62124,0.39148,0.35443,2.76854,48.15842,5998.70363,5102.27293,2606.26744,622.04079,937.51107,938.19007,704.73506,247.19365,394.88256,365.53494,353.24836,302.40937,697.88822,323.32517,-325.45453,145.31084,4.40822,-37.10468,100.56222,-52.86958,-43.8292,15.64613,244.22902,292.48264,-339.04554,-249.21434,-27.41653,170.57673,55.28951,-88.44777,37.79112,12.05966
1977,44.92054,-3.17449,37.98465,14.94991,0.65397,-11.22547,7.07156,0.82068,-3.11912,-0.166,3.57006,-2.11555,18.69119,1728.75442,1744.34429,1213.37352,913.01104,681.95153,636.95886,520.24943,394.33738,352.40362,258.48344,422.10284,16.1731,282.2738,-194.20716,-338.97978,29.71312,13.34093,29.79657,106.53123,6.07974,-30.03321,12.17038,70.68661,-392.92952,-181.8125,-287.54278,-6.28298,26.58145,-5.71085,-140.26204,2.87665,-5.90583
2008,42.45063,-34.12591,5.03587,-14.57312,-6.39634,-10.18903,0.58391,-11.07788,-4.2065,-10.69484,-1.2055,10.09365,28.54606,2789.48642,1576.21864,940.48089,832.40718,433.91112,765.27012,633.39668,341.75059,390.6103,190.3797,287.0263,68.9795,-324.3125,383.52979,-174.17885,-46.52711,21.11836,-70.85329,61.90016,-48.53602,-99.40093,31.97305,42.95491,-368.62823,104.81596,-155.01345,-85.91039,-57.00993,-27.0756,-134.76554,57.24348,-0.66294
1984,43.27363,71.95574,-6.15902,4.32712,1.9995,-10.11599,-1.2807,-6.46711,-4.58961,3.17291,2.44794,-4.53253,11.32949,1063.04353,1291.47015,1199.0492,578.28438,630.30285,472.8039,314.43887,266.9877,235.46372,160.86245,257.77608,-10.20484,-183.68184,2.29641,-167.87193,81.60274,39.17729,13.6305,-11.17531,-10.94351,-4.58976,8.45016,55.90616,-216.90726,166.12834,-326.49333,25.88581,32.96666,51.67418,-100.8668,1.53235,-39.64787
1974,44.96685,-40.76604,37.51268,10.00302,-35.29086,6.31206,8.65765,-3.53884,-7.0664,-8.46836,0.9124,4.29913,26.0985,1435.61514,1132.93851,899.01256,516.11639,750.39306,447.97811,326.13601,412.7482,252.11646,255.97474,301.20986,44.05414,294.53383,-119.77422,-45.20989,-48.99435,83.75112,39.89444,51.71576,60.25494,-50.51258,18.64028,80.51036,-64.40563,-36.82299,-277.64418,123.04887,82.78083,55.89541,-21.11828,-45.06091,-33.14609
1992,48.54422,-35.00064,51.86768,-2.4235,-32.35856,-12.18518,-6.02541,0.23129,7.29695,0.66931,1.08993,8.49249,28.09991,2415.29266,895.4518,893.60039,985.71995,445.43996,521.06212,314.84738,291.53613,209.70213,164.8711,255.7098,138.14757,-59.57057,99.13128,84.40246,24.60074,-21.32379,7.07727,35.92392,65.72785,6.13204,42.0897,13.15499,-113.1171,244.71149,-105.87877,174.96148,-57.01443,71.39428,-4.10904,24.56495,31.26709
2004,39.89007,-30.87906,-1.32266,1.43873,-12.32024,7.17204,-9.74747,-8.78512,9.41629,-1.56112,-3.61533,7.74734,94.62327,3291.6238,2751.94754,2770.77534,843.81065,1282.01509,763.63846,803.24184,686.44143,531.20799,500.62907,395.48268,113.37963,709.6913,-703.79386,51.72353,-112.33875,210.51509,-170.71989,60.59552,5.04598,-4.51431,-53.83282,238.03641,-336.7087,27.59129,-192.06035,-26.54017,-52.75021,-14.10261,-34.65527,101.03016,16.92581
2003,44.09511,71.18389,-24.60379,36.26382,2.14905,-23.1332,26.42657,-13.57113,-0.05737,1.02834,5.01066,6.85423,8.64441,2745.16586,1892.69488,1299.75462,858.58711,1132.2068,934.52968,967.6975,461.93905,464.80721,396.64142,276.53436,6.59035,204.93405,-371.38156,-155.27898,60.74317,228.47803,-51.28088,-29.75851,-65.81406,18.44115,27.55,15.33534,-667.76019,-63.62488,-164.18975,-217.11026,91.69185,159.07077,-101.92402,-17.26245,63.33313
1997,27.27605,-13.59534,-29.47533,-22.92757,0.39694,-10.55431,-0.4697,12.10144,-2.6558,10.74308,-7.69796,4.57722,63.05128,4973.77347,3485.35496,2028.7062,1168.44219,1057.78875,914.9213,927.81868,356.56835,530.95773,328.80181,234.85521,-327.05248,-1559.66371,287.99805,218.18625,227.1157,-17.37085,45.13538,67.35359,-27.4403,-67.72011,-19.45806,266.06367,-253.4032,784.39024,-18.39785,-49.09203,-103.17244,84.10262,24.80132,15.95376,13.34787
2001,38.914,-19.96788,70.13711,15.22838,-28.75398,6.50732,-12.9855,-7.42265,15.95549,3.6624,5.69881,7.09954,45.35097,1609.33185,1301.97208,938.99842,1266.43035,763.02174,490.88899,238.21212,265.51807,208.95596,214.9613,253.69697,-18.80204,-35.42856,-112.76362,394.21965,104.06742,-14.77489,52.1985,12.30496,30.93803,22.90344,-2.61128,-5.91357,-131.02283,-333.93698,-157.55608,-3.10842,3.72778,103.05611,-7.72302,20.82768,-24.32865
2005,49.30912,5.58993,25.18445,0.73632,6.7891,-7.34818,5.37381,2.63646,5.8996,-2.26225,-3.99552,0.55046,16.08818,1430.85513,1753.72564,1623.86767,479.04402,808.61526,701.41774,494.31995,360.52098,312.33841,291.48121,311.27911,41.46283,-444.9567,127.82234,-10.2199,-21.78752,-100.58663,-63.03654,42.71088,13.61523,-60.54757,-11.57223,36.70094,-66.53166,149.06648,-373.07102,124.19657,13.85688,92.70286,-78.6851,28.09232,42.71536
2005,44.57391,45.72699,-5.15571,9.19964,18.09399,-3.75693,-1.9382,-0.46843,4.34297,6.65427,-2.86658,2.93382,27.22788,2328.36222,2287.14418,2637.77152,942.41792,1340.84586,662.20471,675.07682,404.22996,407.36266,432.68213,390.97204,51.77951,92.22969,-361.01277,35.75476,89.77223,83.6413,-38.48896,71.27929,6.20809,-31.04123,-61.34896,10.98698,-18.68486,414.08457,-210.60386,37.82467,-9.41971,39.11334,-28.96645,25.77376,16.1211
2008,37.8123,-37.96633,21.08863,-8.05464,2.69519,-15.56445,0.72127,-1.70547,0.99444,-3.02256,-0.81581,-3.78681,88.33007,2945.15214,1831.17375,1081.08196,954.60559,438.3564,1048.28241,420.28349,336.91239,290.95633,183.74694,449.82233,240.14592,253.59774,371.92127,47.2969,-17.24858,-115.14838,55.857,-15.88285,13.18434,-22.50378,65.88792,245.05595,235.58193,-84.84113,-243.82368,127.99823,-18.35329,131.54841,1.10622,-21.31179,-74.27909
1992,41.82228,39.46464,3.91343,-2.45402,-11.93165,-23.0998,0.17875,-8.12196,0.08554,-0.98109,2.518,-6.16408,25.04981,1361.49696,2126.25702,465.97765,886.32581,493.7346,603.31948,282.50932,312.64207,234.83594,166.01539,187.30972,21.34644,97.14167,-204.79034,53.5268,-20.79778,3.18355,39.58279,35.4736,36.94725,-0.56961,-14.52147,170.42056,-120.89191,-350.94607,-49.62708,70.79627,42.56357,84.5587,-14.55419,25.80263,13.15233
2005,49.89534,22.385,15.83887,2.14287,-23.27332,-6.894,5.34329,1.01014,-4.26608,1.73823,-2.20108,2.63358,11.84273,1808.48264,1631.91071,1333.76754,1046.60148,877.32772,552.56179,797.93056,330.31765,353.53689,365.16313,296.95025,44.37521,-637.76914,-347.44587,78.40193,-54.53412,117.47478,6.30365,43.03305,-26.36119,-87.72886,-16.94065,51.18272,-247.95363,60.08874,-327.60416,193.12913,71.85979,7.43998,-24.90549,45.08356,17.60021
1989,29.56701,18.47749,18.05024,34.36732,12.33349,5.84567,-0.25723,1.64659,2.023,3.9684,2.72853,-1.15898,36.56153,1866.51743,2795.78908,2679.19173,911.39996,1667.70072,817.21816,508.67114,300.6421,320.78957,499.63122,267.29183,-14.50516,113.33881,-1024.03715,-144.08792,64.18577,64.39578,-31.13127,50.96099,-10.23477,58.11172,-35.22283,98.13604,46.12618,576.94833,-248.96767,-78.52509,124.7439,59.39716,-78.22298,-6.51773,-35.77005
1994,47.11282,68.01749,52.34461,-1.04993,-12.35552,-9.92259,-17.75055,-3.99189,5.629,5.23546,-0.88721,4.69258,82.00146,1706.10812,3455.96627,1539.63744,1505.47042,535.66915,550.95973,400.30657,296.58298,229.86974,180.00191,271.49997,-113.98225,875.8118,1163.00042,602.42722,95.93474,-144.11728,-18.60171,44.00836,-10.66713,-10.4604,27.85258,-336.25535,442.70594,1435.73621,-139.23477,-13.57877,-50.26504,33.30504,-40.63855,-14.7175,-3.4004
1986,48.32723,93.30052,9.51565,0.56509,-18.308,-11.71111,4.17486,-3.52077,16.87168,7.32974,-1.9153,-1.14735,7.5254,926.42761,1127.71399,831.06177,497.53831,440.60192,428.0963,284.38607,184.98375,226.00665,223.9123,215.36702,9.12895,-288.63019,-30.55593,-70.80205,79.96654,7.17371,-14.86819,-18.45836,7.94318,-52.95406,27.53527,29.75639,-200.20557,-46.52786,-143.00059,-89.03808,77.19984,48.15121,-46.03645,2.44476,-13.47512
2005,49.39406,31.04878,20.20129,-3.4011,3.59256,-18.5965,1.36426,2.72817,8.9358,6.77104,-2.07012,-0.16514,22.17637,1589.09022,2081.22514,1466.4926,623.05965,618.02793,574.23417,412.67515,355.9657,254.92461,212.74484,359.25193,54.95394,549.50587,-67.31666,-106.45857,43.30207,-5.33115,15.4303,40.46437,21.37523,0.21787,7.5426,141.67418,-15.38749,-3.89284,-282.7283,36.49737,-62.66218,72.92017,-78.15276,-18.43833,-22.24894
2008,46.72643,94.75052,-22.24741,3.52006,-4.93716,-15.31313,3.8729,-1.00545,0.07564,7.32857,0.38222,13.93048,32.96548,2131.0087,2424.94733,1869.5798,1177.81016,1158.83766,673.61286,569.40915,245.20371,477.46653,582.885,185.54788,-33.09285,735.67694,-473.90914,-28.82636,270.40176,71.65277,29.95594,114.54599,-33.36519,75.33531,-55.82489,25.51545,-495.25294,1240.12704,351.91701,-445.59371,4.04228,101.05846,-49.72474,45.42872,-51.8572
1985,51.2395,87.41886,41.7552,-3.34761,-35.12186,-19.15758,1.69199,2.49632,15.95242,6.29587,0.11245,8.43211,4.33991,829.29044,474.43473,358.16892,700.06467,243.68631,411.1581,167.77237,269.08555,146.23597,76.63171,269.77524,1.11202,-143.73619,31.51529,16.46231,16.86381,-23.49761,11.90459,1.50191,51.49144,-12.54829,22.20443,10.2559,-82.11359,51.26897,-105.96475,143.96137,-22.26243,16.69281,-36.52534,-3.65638,-26.86707
2008,42.19736,51.2009,-66.25237,60.89933,14.74044,-19.89185,7.54033,13.01019,-9.22362,15.28439,8.60194,-3.8992,80.39928,7727.72078,4855.61416,6636.80539,1006.69155,2373.85412,624.80566,1110.07404,526.60334,631.57509,592.69593,526.31568,272.75845,1753.42312,-2003.28269,-360.87256,202.53452,357.88235,-49.42863,-125.02701,-91.0986,235.57859,-72.30222,298.48377,324.73111,995.43855,633.98515,-238.44924,73.85223,-70.31587,109.49776,-68.23974,-83.66466
2001,39.93902,11.35295,23.13449,-0.37935,7.05198,-0.06998,-21.40735,-6.53604,4.32218,-3.92612,1.77584,10.62915,48.81482,2411.50393,1602.44539,2129.39959,890.3729,973.93698,477.42556,429.46028,644.55173,294.35076,316.3493,280.95705,10.96049,314.059,-108.95637,-198.53384,-15.11036,217.58276,-11.31548,-31.06951,131.1633,10.5937,-33.59182,148.68992,-69.78391,115.6887,-300.37346,81.05625,55.09744,74.454580000000007,-70.95301,-1.88034,26.8546
2005,30.80374,-173.13802,-0.43149,-19.83309,-25.0443,13.77206,-29.03265,9.0116,-4.02263,8.93324,-1.4031,1.41102,19.00516,1613.58066,2840.86509,2746.82485,1154.52,1396.51283,617.60224,677.71222,790.19473,297.98721,571.28462,323.10694,-13.10441,822.12639,-57.68896,26.43011,-90.98531,19.00501,-7.00907,-63.62513,-11.93366,9.13644,-41.4059,142.86756,-67.29817,-309.34539,-552.72863,416.00992,-176.36667,-12.53789,-134.59092,1.72102,-8.01904
